Time,CORE_ZN:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:ROCHESTER INTERNATIONAL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,1.273520E+03,3.159612E+03,6.611448E-02,2.791720E-01,4.438087E+03,2.591548E+03,2.303762E-01,2.289958E-01,2.751690E+03,1.395475E+03,1.428357E-01,1.233086E-01,4.450271E+03,2.180922E+03,2.310087E-01,1.927118E-01,2.779299E+03,1.665443E+03,1.442688E-01,1.471628E-01
00:20:00,1.272907E+03,3.149613E+03,6.608265E-02,2.782906E-01,4.437846E+03,2.568898E+03,2.303637E-01,2.269973E-01,2.751562E+03,1.383069E+03,1.428291E-01,1.222139E-01,4.450023E+03,2.158424E+03,2.309958E-01,1.907264E-01,2.779171E+03,1.641172E+03,1.442622E-01,1.450201E-01
00:30:00,1.272298E+03,3.140244E+03,6.605104E-02,2.774649E-01,4.437607E+03,2.547046E+03,2.303513E-01,2.250692E-01,2.751436E+03,1.371107E+03,1.428225E-01,1.211586E-01,4.449777E+03,2.137142E+03,2.309830E-01,1.888483E-01,2.779045E+03,1.618461E+03,1.442557E-01,1.430151E-01
00:40:00,1.271694E+03,3.131214E+03,6.601965E-02,2.766692E-01,4.437370E+03,2.525618E+03,2.303390E-01,2.231786E-01,2.751310E+03,1.359382E+03,1.428160E-01,1.201240E-01,4.449532E+03,2.116680E+03,2.309703E-01,1.870427E-01,2.778920E+03,1.596962E+03,1.442492E-01,1.411172E-01
00:50:00,1.271093E+03,3.122864E+03,6.598848E-02,2.759317E-01,4.437134E+03,2.505038E+03,2.303267E-01,2.213604E-01,2.751185E+03,1.348182E+03,1.428095E-01,1.191346E-01,4.449289E+03,2.097461E+03,2.309577E-01,1.853447E-01,2.778796E+03,1.576822E+03,1.442427E-01,1.393378E-01
01:00:00,1.270497E+03,3.114886E+03,6.595753E-02,2.752268E-01,4.436901E+03,2.484966E+03,2.303146E-01,2.195867E-01,2.751062E+03,1.337290E+03,1.428031E-01,1.181721E-01,4.449048E+03,2.079073E+03,2.309452E-01,1.837199E-01,2.778672E+03,1.557718E+03,1.442363E-01,1.376498E-01
01:10:00,1.270540E+03,3.107477E+03,6.595976E-02,2.745722E-01,4.436924E+03,2.465660E+03,2.303158E-01,2.178808E-01,2.751075E+03,1.326852E+03,1.428038E-01,1.172497E-01,4.449072E+03,2.061742E+03,2.309464E-01,1.821886E-01,2.778686E+03,1.539719E+03,1.442370E-01,1.360593E-01
01:20:00,1.270583E+03,3.100434E+03,6.596197E-02,2.739499E-01,4.436947E+03,2.447013E+03,2.303170E-01,2.162331E-01,2.751088E+03,1.316801E+03,1.428045E-01,1.163616E-01,4.449096E+03,2.045308E+03,2.309476E-01,1.807364E-01,2.778699E+03,1.522690E+03,1.442377E-01,1.345546E-01
01:30:00,1.270625E+03,3.093720E+03,6.596416E-02,2.733568E-01,4.436970E+03,2.428997E+03,2.303182E-01,2.146412E-01,2.751101E+03,1.307120E+03,1.428051E-01,1.155062E-01,4.449119E+03,2.029710E+03,2.309488E-01,1.793582E-01,2.778712E+03,1.506555E+03,1.442384E-01,1.331289E-01
01:40:00,1.270667E+03,3.087305E+03,6.596633E-02,2.727900E-01,4.436993E+03,2.411589E+03,2.303194E-01,2.131029E-01,2.751114E+03,1.297793E+03,1.428058E-01,1.146820E-01,4.449142E+03,2.014897E+03,2.309500E-01,1.780493E-01,2.778725E+03,1.491246E+03,1.442390E-01,1.317761E-01
01:50:00,1.270708E+03,3.081162E+03,6.596848E-02,2.722473E-01,4.437015E+03,2.394765E+03,2.303205E-01,2.116163E-01,2.751127E+03,1.288806E+03,1.428065E-01,1.138879E-01,4.449165E+03,2.000823E+03,2.309512E-01,1.768057E-01,2.778738E+03,1.476700E+03,1.442397E-01,1.304908E-01
02:00:00,1.270749E+03,3.075268E+03,6.597062E-02,2.717265E-01,4.437037E+03,2.378508E+03,2.303217E-01,2.101798E-01,2.751139E+03,1.280148E+03,1.428071E-01,1.131228E-01,4.449187E+03,1.987448E+03,2.309524E-01,1.756239E-01,2.778750E+03,1.462863E+03,1.442403E-01,1.292682E-01
02:10:00,1.270790E+03,3.069602E+03,6.597275E-02,2.712258E-01,4.437059E+03,2.362706E+03,2.303228E-01,2.087835E-01,2.751152E+03,1.271748E+03,1.428078E-01,1.123806E-01,4.449210E+03,1.974641E+03,2.309536E-01,1.744922E-01,2.778762E+03,1.449629E+03,1.442410E-01,1.280988E-01
02:20:00,1.270831E+03,3.064144E+03,6.597485E-02,2.707436E-01,4.437080E+03,2.347340E+03,2.303239E-01,2.074257E-01,2.751164E+03,1.263598E+03,1.428084E-01,1.116604E-01,4.449232E+03,1.962367E+03,2.309547E-01,1.734077E-01,2.778775E+03,1.436953E+03,1.442416E-01,1.269787E-01
02:30:00,1.270871E+03,3.058877E+03,6.597695E-02,2.702783E-01,4.437102E+03,2.332394E+03,2.303250E-01,2.061050E-01,2.751176E+03,1.255686E+03,1.428090E-01,1.109613E-01,4.449254E+03,1.950594E+03,2.309558E-01,1.723674E-01,2.778787E+03,1.424793E+03,1.442423E-01,1.259043E-01
02:40:00,1.270911E+03,3.053788E+03,6.597902E-02,2.698286E-01,4.437123E+03,2.317850E+03,2.303261E-01,2.048198E-01,2.751188E+03,1.248004E+03,1.428097E-01,1.102825E-01,4.449275E+03,1.939292E+03,2.309569E-01,1.713687E-01,2.778799E+03,1.413115E+03,1.442429E-01,1.248723E-01
02:50:00,1.270951E+03,3.048861E+03,6.598108E-02,2.693933E-01,4.437144E+03,2.303695E+03,2.303272E-01,2.035691E-01,2.751200E+03,1.240544E+03,1.428103E-01,1.096233E-01,4.449296E+03,1.928433E+03,2.309581E-01,1.704092E-01,2.778811E+03,1.401885E+03,1.442435E-01,1.238800E-01
03:00:00,1.270990E+03,3.044086E+03,6.598313E-02,2.689714E-01,4.437164E+03,2.289915E+03,2.303283E-01,2.023514E-01,2.751212E+03,1.233297E+03,1.428109E-01,1.089829E-01,4.449318E+03,1.917993E+03,2.309591E-01,1.694867E-01,2.778822E+03,1.391074E+03,1.442441E-01,1.229247E-01
03:10:00,1.271029E+03,3.039449E+03,6.598516E-02,2.685618E-01,4.437185E+03,2.276400E+03,2.303293E-01,2.011572E-01,2.751223E+03,1.226197E+03,1.428115E-01,1.083555E-01,4.449338E+03,1.907854E+03,2.309602E-01,1.685908E-01,2.778834E+03,1.380595E+03,1.442447E-01,1.219988E-01
03:20:00,1.271068E+03,3.034942E+03,6.598717E-02,2.681635E-01,4.437205E+03,2.263137E+03,2.303304E-01,1.999852E-01,2.751235E+03,1.219236E+03,1.428121E-01,1.077404E-01,4.449359E+03,1.897995E+03,2.309613E-01,1.677197E-01,2.778845E+03,1.370424E+03,1.442453E-01,1.211001E-01
03:30:00,1.271107E+03,3.030612E+03,6.598917E-02,2.677809E-01,4.437225E+03,2.251003E+03,2.303314E-01,1.989131E-01,2.751246E+03,1.214344E+03,1.428127E-01,1.073081E-01,4.449380E+03,1.893261E+03,2.309624E-01,1.673014E-01,2.778857E+03,1.361001E+03,1.442459E-01,1.202674E-01
03:40:00,1.271145E+03,3.026648E+03,6.599116E-02,2.674307E-01,4.437245E+03,2.239740E+03,2.303325E-01,1.979178E-01,2.751257E+03,1.211603E+03,1.428132E-01,1.070660E-01,4.449400E+03,1.892791E+03,2.309634E-01,1.672599E-01,2.778868E+03,1.352255E+03,1.442465E-01,1.194946E-01
03:50:00,1.271183E+03,3.023279E+03,6.599313E-02,2.671331E-01,4.437264E+03,2.229436E+03,2.303335E-01,1.970073E-01,2.751269E+03,1.211967E+03,1.428138E-01,1.070983E-01,4.449420E+03,1.897955E+03,2.309645E-01,1.677165E-01,2.778879E+03,1.344247E+03,1.442470E-01,1.187869E-01
04:00:00,1.271221E+03,3.020770E+03,6.599509E-02,2.669114E-01,4.437284E+03,2.220204E+03,2.303345E-01,1.961916E-01,2.751280E+03,1.216157E+03,1.428144E-01,1.074686E-01,4.449440E+03,1.909677E+03,2.309655E-01,1.687526E-01,2.778890E+03,1.337062E+03,1.442476E-01,1.181521E-01
04:10:00,1.271258E+03,3.019399E+03,6.599703E-02,2.667902E-01,4.437303E+03,2.212285E+03,2.303355E-01,1.954919E-01,2.751290E+03,1.223930E+03,1.428150E-01,1.081557E-01,4.449460E+03,1.926354E+03,2.309665E-01,1.702266E-01,2.778901E+03,1.330865E+03,1.442482E-01,1.176045E-01
04:20:00,1.271295E+03,3.019435E+03,6.599896E-02,2.667934E-01,4.437322E+03,2.205992E+03,2.303365E-01,1.949359E-01,2.751301E+03,1.238526E+03,1.428155E-01,1.094457E-01,4.449479E+03,1.952013E+03,2.309675E-01,1.724944E-01,2.778912E+03,1.325834E+03,1.442487E-01,1.171600E-01
04:30:00,1.271332E+03,3.021105E+03,6.600087E-02,2.669411E-01,4.437341E+03,2.200579E+03,2.303375E-01,1.944576E-01,2.751312E+03,1.259018E+03,1.428161E-01,1.112568E-01,4.449498E+03,1.979342E+03,2.309685E-01,1.749098E-01,2.778922E+03,1.321584E+03,1.442493E-01,1.167845E-01
04:40:00,1.271369E+03,3.024429E+03,6.600278E-02,2.672348E-01,4.437360E+03,2.196474E+03,2.303384E-01,1.940950E-01,2.751322E+03,1.284638E+03,1.428166E-01,1.135211E-01,4.449517E+03,2.007537E+03,2.309695E-01,1.774016E-01,2.778933E+03,1.318245E+03,1.442498E-01,1.164896E-01
04:50:00,1.271405E+03,3.029278E+03,6.600466E-02,2.676633E-01,4.437378E+03,2.193772E+03,2.303394E-01,1.938563E-01,2.751333E+03,1.316100E+03,1.428172E-01,1.163017E-01,4.449536E+03,2.035309E+03,2.309705E-01,1.798560E-01,2.778943E+03,1.315852E+03,1.442504E-01,1.162782E-01
05:00:00,1.271441E+03,3.035380E+03,6.600654E-02,2.682025E-01,4.437397E+03,2.192532E+03,2.303403E-01,1.937468E-01,2.751343E+03,1.352268E+03,1.428177E-01,1.194981E-01,4.449555E+03,2.060600E+03,2.309715E-01,1.820910E-01,2.778953E+03,1.314410E+03,1.442509E-01,1.161507E-01
05:10:00,1.271477E+03,3.042145E+03,6.600840E-02,2.687994E-01,4.437415E+03,2.190491E+03,2.303413E-01,1.935653E-01,2.751353E+03,1.395350E+03,1.428182E-01,1.233046E-01,4.449574E+03,2.083545E+03,2.309724E-01,1.841174E-01,2.778964E+03,1.313926E+03,1.442514E-01,1.161073E-01
