Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
04:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.610531E+03,3.092173E-01,3.076688E+03,3.587802E+03,1.472707E-01,4.274338E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.220887E+03,2.089887E-01,2.049125E+03,2.405407E+03,9.191495E-02,2.622010E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.242458E+02,1.184202E-01,1.153676E+03,1.359576E+03,1.469068E-01,4.267430E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.220887E+03,1.825326E-01,1.754332E+03,2.087776E+03,9.137658E-02,2.611790E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.242458E+02,1.277299E-01,1.257413E+03,1.470698E+03
04:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.613203E+03,3.088846E-01,3.070309E+03,3.581185E+03,1.472719E-01,4.274362E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.222912E+03,2.080485E-01,2.036624E+03,2.392145E+03,9.191562E-02,2.622023E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.254474E+02,1.178930E-01,1.146600E+03,1.352041E+03,1.469080E-01,4.267454E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.222912E+03,1.819091E-01,1.745358E+03,2.078193E+03,9.137726E-02,2.611803E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.254474E+02,1.270562E-01,1.248704E+03,1.461466E+03
04:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.615875E+03,3.085565E-01,3.063981E+03,3.574622E+03,1.472731E-01,4.274385E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.224938E+03,2.071295E-01,2.024358E+03,2.379132E+03,9.191629E-02,2.622035E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.266489E+02,1.173781E-01,1.139661E+03,1.344652E+03,1.469093E-01,4.267478E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.224938E+03,1.813021E-01,1.736569E+03,2.068809E+03,9.137793E-02,2.611816E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.266489E+02,1.263987E-01,1.240177E+03,1.452424E+03
05:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.618547E+03,3.082330E-01,3.057704E+03,3.568113E+03,1.472744E-01,4.274408E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.226963E+03,2.062314E-01,2.012326E+03,2.366370E+03,9.191696E-02,2.622048E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.278504E+02,1.168754E-01,1.132858E+03,1.337410E+03,1.469105E-01,4.267502E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.226963E+03,1.807116E-01,1.727964E+03,2.059628E+03,9.137860E-02,2.611828E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.278504E+02,1.257573E-01,1.231827E+03,1.443573E+03
05:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.615875E+03,3.079140E-01,3.056822E+03,3.567089E+03,1.472756E-01,4.274431E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.224938E+03,2.053811E-01,2.004876E+03,2.358333E+03,9.191761E-02,2.622060E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.266489E+02,1.164007E-01,1.128771E+03,1.332969E+03,1.469118E-01,4.267525E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.224938E+03,1.801630E-01,1.723876E+03,2.055109E+03,9.137926E-02,2.611841E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.266489E+02,1.251475E-01,1.226234E+03,1.437561E+03
05:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.613203E+03,3.076092E-01,3.056097E+03,3.566244E+03,1.472768E-01,4.274454E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.222912E+03,2.047012E-01,1.999325E+03,2.352491E+03,9.191827E-02,2.622073E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.254474E+02,1.168280E-01,1.134733E+03,1.340481E+03,1.469130E-01,4.267549E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.222912E+03,1.798484E-01,1.722396E+03,2.053692E+03,9.137991E-02,2.611853E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.254474E+02,1.246335E-01,1.221708E+03,1.432773E+03
05:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.610531E+03,3.073557E-01,3.055945E+03,3.566054E+03,1.472780E-01,4.274477E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.220887E+03,2.042124E-01,1.995904E+03,2.348987E+03,9.191892E-02,2.622085E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.242458E+02,1.186502E-01,1.156237E+03,1.365636E+03,1.469142E-01,4.267572E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.220887E+03,1.797531E-01,1.723359E+03,2.054989E+03,9.138056E-02,2.611866E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.242458E+02,1.242244E-01,1.218351E+03,1.429257E+03
05:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.607859E+03,3.072079E-01,3.056969E+03,3.567184E+03,1.472791E-01,4.274499E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.218861E+03,2.039507E-01,1.995013E+03,2.348232E+03,9.191956E-02,2.622097E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.230443E+02,1.222336E-01,1.197366E+03,1.412348E+03,1.469154E-01,4.267595E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.218861E+03,1.799328E-01,1.727387E+03,2.059690E+03,9.138120E-02,2.611878E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.230443E+02,1.239354E-01,1.216332E+03,1.427184E+03
05:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.605187E+03,3.072225E-01,3.059804E+03,3.570304E+03,1.472803E-01,4.274521E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.216836E+03,2.039915E-01,1.997493E+03,2.351208E+03,9.192019E-02,2.622109E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.218428E+02,1.277339E-01,1.259852E+03,1.481899E+03,1.469166E-01,4.267617E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.216836E+03,1.802709E-01,1.733178E+03,2.066199E+03,9.138184E-02,2.611890E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.218428E+02,1.237979E-01,1.216002E+03,1.426965E+03
06:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.602516E+03,3.074316E-01,3.064815E+03,3.575703E+03,1.472815E-01,4.274543E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.214811E+03,2.040935E-01,2.000660E+03,2.354674E+03,9.192083E-02,2.622121E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.206412E+02,1.351146E-01,1.343294E+03,1.572595E+03,1.469178E-01,4.267640E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.214811E+03,1.809400E-01,1.742665E+03,2.076921E+03,9.138247E-02,2.611902E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.206412E+02,1.238024E-01,1.217256E+03,1.428442E+03
06:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.593164E+03,3.078923E-01,3.079319E+03,3.590899E+03,1.472826E-01,4.274565E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.207721E+03,2.044762E-01,2.012024E+03,2.366923E+03,9.192145E-02,2.622133E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.164359E+02,1.445436E-01,1.452566E+03,1.692292E+03,1.469190E-01,4.267662E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.207721E+03,1.820541E-01,1.762177E+03,2.098546E+03,9.138310E-02,2.611914E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.164359E+02,1.239581E-01,1.223202E+03,1.434766E+03
06:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.583812E+03,3.086152E-01,3.096752E+03,3.609331E+03,1.472838E-01,4.274587E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.200632E+03,2.050340E-01,2.025343E+03,2.381316E+03,9.192207E-02,2.622145E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.122305E+02,1.551629E-01,1.575108E+03,1.824410E+03,1.469202E-01,4.267685E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.200632E+03,1.833871E-01,1.784132E+03,2.122755E+03,9.138372E-02,2.611926E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.122305E+02,1.241975E-01,1.230084E+03,1.442146E+03
06:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.574461E+03,3.095824E-01,3.116910E+03,3.630590E+03,1.472849E-01,4.274608E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.193543E+03,2.058019E-01,2.041005E+03,2.398136E+03,9.192269E-02,2.622157E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.080252E+02,1.664057E-01,1.704601E+03,1.960949E+03,1.469213E-01,4.267707E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.193543E+03,1.845745E-01,1.804467E+03,2.144615E+03,9.138434E-02,2.611937E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.080252E+02,1.245180E-01,1.237871E+03,1.450468E+03
06:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.565109E+03,3.107224E-01,3.138993E+03,3.653740E+03,1.472860E-01,4.274630E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.186454E+03,2.067670E-01,2.058865E+03,2.417195E+03,9.192330E-02,2.622168E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.038198E+02,1.778010E-01,1.835797E+03,2.095090E+03,1.469225E-01,4.267728E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.186454E+03,1.856460E-01,1.823511E+03,2.164864E+03,9.138495E-02,2.611949E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,7.038198E+02,1.247622E-01,1.244807E+03,1.457738E+03
06:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.555757E+03,3.119504E-01,3.162059E+03,3.677915E+03,1.472871E-01,4.274651E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.179365E+03,2.076220E-01,2.075499E+03,2.434614E+03,9.192390E-02,2.622180E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.996144E+02,1.890720E-01,1.965614E+03,2.227433E+03,1.469236E-01,4.267750E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.179365E+03,1.868672E-01,1.844224E+03,2.187269E+03,9.138556E-02,2.611960E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.996144E+02,1.250116E-01,1.251801E+03,1.465159E+03
07:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.546406E+03,3.132047E-01,3.185407E+03,3.702379E+03,1.472882E-01,4.274672E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.172276E+03,2.088004E-01,2.095731E+03,2.456323E+03,9.192450E-02,2.622191E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.954091E+02,2.001227E-01,2.092973E+03,2.357227E+03,1.469247E-01,4.267772E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.172276E+03,1.883569E-01,1.867923E+03,2.213064E+03,9.138616E-02,2.611972E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.954091E+02,1.252849E-01,1.259060E+03,1.472864E+03
07:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.523695E+03,3.143962E-01,3.221409E+03,3.740069E+03,1.444286E-01,4.220387E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.155059E+03,2.108483E-01,2.135775E+03,2.500216E+03,9.001792E-02,2.585999E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.851961E+02,2.109970E-01,2.224373E+03,2.495171E+03,1.440651E-01,4.213487E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.155059E+03,1.905620E-01,1.909717E+03,2.259092E+03,8.947958E-02,2.575779E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.851961E+02,1.260681E-01,1.278004E+03,1.493522E+03
07:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.500984E+03,3.154870E-01,3.256283E+03,3.776115E+03,1.415667E-01,4.166060E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.137843E+03,2.130592E-01,2.177633E+03,2.546022E+03,8.810989E-02,2.549777E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.749831E+02,2.210826E-01,2.346980E+03,2.620411E+03,1.412033E-01,4.159161E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.137843E+03,1.928027E-01,1.951907E+03,2.305210E+03,8.757154E-02,2.539558E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.749831E+02,1.269154E-01,1.297662E+03,1.515095E+03
07:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.478273E+03,3.164327E-01,3.289537E+03,3.810172E+03,1.387050E-01,4.111733E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.120626E+03,2.153804E-01,2.220719E+03,2.592733E+03,8.620190E-02,2.513556E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.647700E+02,2.302494E-01,2.459348E+03,2.733629E+03,1.383416E-01,4.104834E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.120626E+03,1.954487E-01,1.998611E+03,2.356160E+03,8.566356E-02,2.503337E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.647700E+02,1.278272E-01,1.318037E+03,1.537285E+03
07:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.455562E+03,3.172293E-01,3.321131E+03,3.842447E+03,1.358419E-01,4.057380E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.103410E+03,2.177620E-01,2.264476E+03,2.639864E+03,8.429306E-02,2.477319E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.545570E+02,2.383769E-01,2.560136E+03,2.835717E+03,1.354785E-01,4.050482E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.103410E+03,1.984129E-01,2.048861E+03,2.411022E+03,8.375471E-02,2.467099E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.545570E+02,1.289550E-01,1.340819E+03,1.562089E+03
07:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.432851E+03,3.178841E-01,3.351145E+03,3.873038E+03,1.329778E-01,4.003008E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.086194E+03,2.201703E-01,2.308532E+03,2.687230E+03,8.238357E-02,2.441068E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.443440E+02,2.453687E-01,2.648268E+03,2.925408E+03,1.326145E-01,3.996111E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.086194E+03,2.015421E-01,2.100950E+03,2.467801E+03,8.184524E-02,2.430849E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.443440E+02,1.301927E-01,1.364825E+03,1.588135E+03
08:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.410140E+03,3.184165E-01,3.379794E+03,3.902187E+03,1.301129E-01,3.948619E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.068977E+03,2.225155E-01,2.351885E+03,2.733918E+03,8.047354E-02,2.404807E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.341310E+02,2.512551E-01,2.724081E+03,3.002908E+03,1.297497E-01,3.941724E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.068977E+03,2.045348E-01,2.151518E+03,2.522518E+03,7.993521E-02,2.394588E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.341310E+02,1.315354E-01,1.390002E+03,1.615385E+03
08:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.384757E+03,3.188719E-01,3.410256E+03,3.933446E+03,1.301080E-01,3.948521E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.049735E+03,2.239654E-01,2.387287E+03,2.771540E+03,8.047019E-02,2.404739E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.227165E+02,2.557186E-01,2.785240E+03,3.066604E+03,1.297448E-01,3.941627E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.049735E+03,2.068044E-01,2.196053E+03,2.570479E+03,7.993188E-02,2.394521E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.227165E+02,1.324879E-01,1.412033E+03,1.638880E+03
08:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.359374E+03,3.193008E-01,3.440421E+03,3.964136E+03,1.301046E-01,3.948450E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.030493E+03,2.251897E-01,2.420173E+03,2.805712E+03,8.046784E-02,2.404691E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.113019E+02,2.592692E-01,2.836225E+03,3.118389E+03,1.297415E-01,3.941558E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.030493E+03,2.090794E-01,2.240648E+03,2.617373E+03,7.992955E-02,2.394473E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,6.113019E+02,1.335146E-01,1.434890E+03,1.662865E+03
08:30:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.333991E+03,3.197531E-01,3.470848E+03,3.995036E+03,1.301005E-01,3.948368E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.011251E+03,2.262208E-01,2.450908E+03,2.837255E+03,8.046505E-02,2.404635E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.998874E+02,2.620480E-01,2.878610E+03,3.161122E+03,1.297374E-01,3.941477E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,1.011251E+03,2.113725E-01,2.285445E+03,2.664063E+03,7.992677E-02,2.394417E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.998874E+02,1.346201E-01,1.458624E+03,1.687633E+03
08:40:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.308608E+03,3.202726E-01,3.502024E+03,4.026766E+03,1.300971E-01,3.948301E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.920096E+02,2.271619E-01,2.480639E+03,2.867618E+03,8.046276E-02,2.404589E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.884728E+02,2.642323E-01,2.914370E+03,3.197318E+03,1.297342E-01,3.941411E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.920096E+02,2.136891E-01,2.330504E+03,2.710993E+03,7.992449E-02,2.394371E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.884728E+02,1.358053E-01,1.483247E+03,1.713321E+03
08:50:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.283225E+03,3.208980E-01,3.534379E+03,4.059792E+03,1.300943E-01,3.948243E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.727677E+02,2.284379E-01,2.514103E+03,2.902167E+03,8.046078E-02,2.404549E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.770583E+02,2.658859E-01,2.944215E+03,3.227629E+03,1.297313E-01,3.941354E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.727677E+02,2.160879E-01,2.376480E+03,2.758904E+03,7.992251E-02,2.394331E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.770583E+02,1.371032E-01,1.509126E+03,1.740339E+03
09:00:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.257842E+03,3.216551E-01,3.568203E+03,4.094434E+03,1.300918E-01,3.948194E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.535258E+02,2.301433E-01,2.552351E+03,2.941849E+03,8.045905E-02,2.404514E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.656438E+02,2.671327E-01,2.969526E+03,3.253480E+03,1.297289E-01,3.941305E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.535258E+02,2.185495E-01,2.423154E+03,2.807508E+03,7.992080E-02,2.394297E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.656438E+02,1.385012E-01,1.536120E+03,1.768505E+03
09:10:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.235131E+03,3.225466E-01,3.600846E+03,4.128506E+03,1.300897E-01,3.948151E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.363093E+02,2.325055E-01,2.595889E+03,2.988595E+03,8.045756E-02,2.404484E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.554307E+02,2.680056E-01,2.989466E+03,3.274175E+03,1.297268E-01,3.941263E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.363093E+02,2.210496E-01,2.468230E+03,2.856158E+03,7.991930E-02,2.394267E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.554307E+02,1.399758E-01,1.562765E+03,1.797179E+03
09:20:00,7.670100E-02,3.406656E+03,7.670100E-02,0.000000E+00,0.000000E+00,7.670100E-02,1.212420E+03,3.235465E-01,3.634696E+03,4.163400E+03,1.300879E-01,3.948115E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.190929E+02,2.357353E-01,2.649094E+03,3.044514E+03,8.045627E-02,2.404458E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.452177E+02,2.684710E-01,3.004863E+03,3.289854E+03,1.297251E-01,3.941227E+03,5.814432E-02,0.000000E+00,0.000000E+00,5.814432E-02,9.190929E+02,2.235687E-01,2.513515E+03,2.903456E+03,7.991802E-02,2.394241E+03,3.449196E-02,0.000000E+00,0.000000E+00,3.449196E-02,5.452177E+02,1.415141E-01,1.590119E+03,1.825779E+03
