Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 10/12  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/12  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/12  06:00:00,21760706.83635282,21760706.83635282,0.0 
 10/12  07:00:00,20529287.204045699,20529287.204045696,0.0 
 10/12  08:00:00,30942074.644184986,30942074.644184986,0.0 
 10/12  09:00:00,30883207.557592025,30883207.557592025,0.0 
 10/12  10:00:00,31853842.174382759,31853842.174382759,0.0 
 10/12  11:00:00,33124990.985362695,33124990.98536269,0.0 
 10/12  12:00:00,30550324.10338425,30550324.10338424,0.0 
 10/12  13:00:00,34714759.398021329,34714759.398021329,0.0 
 10/12  14:00:00,35260043.58892507,35260043.58892508,0.0 
 10/12  15:00:00,35477733.34010427,35477733.34010427,0.0 
 10/12  16:00:00,35560030.34368516,35560030.343685168,0.0 
 10/12  17:00:00,23201620.245736109,23201620.245736105,0.0 
 10/12  18:00:00,17623470.04408183,17623470.04408183,0.0 
 10/12  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/12  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/12  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/12  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/12  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/12  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/13  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/13  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/13  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/13  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/13  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/13  06:00:00,21652761.26204047,21652761.262040467,0.0 
 10/13  07:00:00,20431043.051922237,20431043.051922233,0.0 
 10/13  08:00:00,31050244.56109515,31050244.56109515,0.0 
 10/13  09:00:00,30952651.74301694,30952651.743016948,0.0 
 10/13  10:00:00,30838963.051095986,30838963.05109599,0.0 
 10/13  11:00:00,31137363.50200089,31137363.50200089,0.0 
 10/13  12:00:00,28661287.261597076,28661287.261597076,0.0 
 10/13  13:00:00,31782557.39140432,31782557.391404313,0.0 
 10/13  14:00:00,32285843.88050314,32285843.88050314,0.0 
 10/13  15:00:00,32804447.59449161,32804447.594491617,0.0 
 10/13  16:00:00,33386770.47574276,33386770.47574276,0.0 
 10/13  17:00:00,22063922.535053895,22063922.535053895,0.0 
 10/13  18:00:00,17623470.04408183,17623470.04408183,0.0 
 10/13  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/13  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/13  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/13  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/13  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/13  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/14  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/14  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/14  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/14  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/14  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/14  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  07:00:00,8636365.300383376,8636365.300383376,0.0 
 10/14  08:00:00,6717507.250471664,6717507.250471664,0.0 
 10/14  09:00:00,6652976.700605887,6652976.700605887,0.0 
 10/14  10:00:00,6647809.881444573,6647809.881444573,0.0 
 10/14  11:00:00,6593003.803803068,6593003.803803068,0.0 
 10/14  12:00:00,6544280.750682818,6544280.750682817,0.0 
 10/14  13:00:00,6533372.287161771,6533372.287161771,0.0 
 10/14  14:00:00,6544278.442224449,6544278.442224449,0.0 
 10/14  15:00:00,6579724.600407336,6579724.600407335,0.0 
 10/14  16:00:00,6668012.423159713,6668012.423159713,0.0 
 10/14  17:00:00,6900080.310532698,6900080.310532698,0.0 
 10/14  18:00:00,9211481.415921549,9211481.415921549,0.0 
 10/14  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/14  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/15  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  07:00:00,8664281.415921549,8664281.415921549,0.0 
 10/15  08:00:00,7022681.415921549,7022681.415921549,0.0 
 10/15  09:00:00,7002013.997082888,7002013.997082888,0.0 
 10/15  10:00:00,6883797.780558963,6883797.780558963,0.0 
 10/15  11:00:00,6753637.086482557,6753637.086482556,0.0 
 10/15  12:00:00,6745775.524272916,6745775.524272915,0.0 
 10/15  13:00:00,6693166.20929501,6693166.209295009,0.0 
 10/15  14:00:00,6707612.475822406,6707612.475822406,0.0 
 10/15  15:00:00,6589325.56454834,6589325.564548339,0.0 
 10/15  16:00:00,6617472.969979726,6617472.969979725,0.0 
 10/15  17:00:00,6965271.295561871,6965271.295561871,0.0 
 10/15  18:00:00,9485081.415921549,9485081.415921549,0.0 
 10/15  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/15  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/16  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/16  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/16  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/16  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/16  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/16  06:00:00,21144130.807416575,21144130.807416567,0.0 
 10/16  07:00:00,21873780.424163548,21873780.424163548,0.0 
 10/16  08:00:00,30386002.753932794,30386002.75393279,0.0 
 10/16  09:00:00,30348012.0736165,30348012.0736165,0.0 
 10/16  10:00:00,30855875.434073889,30855875.434073889,0.0 
 10/16  11:00:00,31306696.397115929,31306696.397115929,0.0 
 10/16  12:00:00,28805456.650916097,28805456.650916097,0.0 
 10/16  13:00:00,32637854.74718537,32637854.74718537,0.0 
 10/16  14:00:00,32771532.3589547,32771532.3589547,0.0 
 10/16  15:00:00,33084446.785667868,33084446.78566786,0.0 
 10/16  16:00:00,33446372.386809738,33446372.386809734,0.0 
 10/16  17:00:00,21777614.891429735,21777614.891429735,0.0 
 10/16  18:00:00,17897070.04408183,17897070.04408183,0.0 
 10/16  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/16  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/16  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/16  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/16  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/16  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/17  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/17  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/17  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/17  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/17  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/17  06:00:00,21314724.458851328,21314724.458851328,0.0 
 10/17  07:00:00,20667601.296387298,20667601.296387298,0.0 
 10/17  08:00:00,31743609.395122496,31743609.395122496,0.0 
 10/17  09:00:00,31591157.635556546,31591157.635556546,0.0 
 10/17  10:00:00,31180637.797721086,31180637.797721086,0.0 
 10/17  11:00:00,31081194.30846765,31081194.30846765,0.0 
 10/17  12:00:00,28839688.798607328,28839688.798607328,0.0 
 10/17  13:00:00,31166864.546506689,31166864.546506689,0.0 
 10/17  14:00:00,31625710.810170499,31625710.810170499,0.0 
 10/17  15:00:00,32100905.02705176,32100905.02705176,0.0 
 10/17  16:00:00,32278897.461798,32278897.461798,0.0 
 10/17  17:00:00,21630973.4021215,21630973.4021215,0.0 
 10/17  18:00:00,17897070.04408183,17897070.04408183,0.0 
 10/17  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/17  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/17  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/17  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/17  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/17  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/18  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/18  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/18  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/18  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/18  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/18  06:00:00,21238998.610642043,21238998.610642043,0.0 
 10/18  07:00:00,21008145.976229829,21008145.976229829,0.0 
 10/18  08:00:00,31776829.83439914,31776829.83439914,0.0 
 10/18  09:00:00,31340866.25704736,31340866.257047357,0.0 
 10/18  10:00:00,30384880.907739048,30384880.907739048,0.0 
 10/18  11:00:00,30511437.379357879,30511437.37935788,0.0 
 10/18  12:00:00,28226813.901294434,28226813.90129443,0.0 
 10/18  13:00:00,31270078.484523458,31270078.484523458,0.0 
 10/18  14:00:00,31815484.376246908,31815484.376246908,0.0 
 10/18  15:00:00,32219922.9035806,32219922.903580607,0.0 
 10/18  16:00:00,32527951.66715559,32527951.66715559,0.0 
 10/18  17:00:00,21637147.75851673,21637147.75851673,0.0 
 10/18  18:00:00,18170670.04408183,18170670.04408183,0.0 
 10/18  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/18  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/18  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/18  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/18  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/18  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/19  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/19  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/19  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/19  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/19  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/19  06:00:00,21223148.084424057,21223148.08442405,0.0 
 10/19  07:00:00,21124181.8549945,21124181.8549945,0.0 
 10/19  08:00:00,31360655.9230488,31360655.923048807,0.0 
 10/19  09:00:00,30304711.087364548,30304711.08736454,0.0 
 10/19  10:00:00,30387315.837999274,30387315.837999274,0.0 
 10/19  11:00:00,30966448.541556278,30966448.54155627,0.0 
 10/19  12:00:00,28381992.755093859,28381992.755093855,0.0 
 10/19  13:00:00,32015928.850283509,32015928.850283509,0.0 
 10/19  14:00:00,32214415.029943725,32214415.02994372,0.0 
 10/19  15:00:00,33086232.753740189,33086232.753740189,0.0 
 10/19  16:00:00,33410912.620372304,33410912.62037231,0.0 
 10/19  17:00:00,21816552.387761125,21816552.38776112,0.0 
 10/19  18:00:00,18170670.04408183,18170670.04408183,0.0 
 10/19  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/19  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/19  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/19  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/19  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/19  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/20  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/20  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/20  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/20  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/20  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/20  06:00:00,21430494.74745843,21430494.747458426,0.0 
 10/20  07:00:00,21030426.482672648,21030426.482672648,0.0 
 10/20  08:00:00,32002707.675124296,32002707.675124304,0.0 
 10/20  09:00:00,31675082.97653107,31675082.97653107,0.0 
 10/20  10:00:00,30974776.04268303,30974776.042683036,0.0 
 10/20  11:00:00,31560317.481152666,31560317.481152666,0.0 
 10/20  12:00:00,29134825.74797108,29134825.74797108,0.0 
 10/20  13:00:00,31754318.728605726,31754318.72860572,0.0 
 10/20  14:00:00,32005234.451490795,32005234.45149079,0.0 
 10/20  15:00:00,32469657.856158556,32469657.85615856,0.0 
 10/20  16:00:00,33122778.03529082,33122778.03529082,0.0 
 10/20  17:00:00,21851671.89481336,21851671.894813356,0.0 
 10/20  18:00:00,18444270.04408183,18444270.04408183,0.0 
 10/20  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/20  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/20  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/20  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/20  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/20  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/21  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/21  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/21  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/21  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/21  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/21  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  07:00:00,9211481.415921549,9211481.415921549,0.0 
 10/21  08:00:00,6844162.469491378,6844162.469491378,0.0 
 10/21  09:00:00,6736995.448244968,6736995.448244968,0.0 
 10/21  10:00:00,6759864.399978644,6759864.399978642,0.0 
 10/21  11:00:00,6696497.060518072,6696497.060518076,0.0 
 10/21  12:00:00,6611289.23121704,6611289.23121704,0.0 
 10/21  13:00:00,6644229.125701689,6644229.125701689,0.0 
 10/21  14:00:00,6545570.073137755,6545570.073137755,0.0 
 10/21  15:00:00,6588372.709830098,6588372.709830097,0.0 
 10/21  16:00:00,6662664.523471858,6662664.523471858,0.0 
 10/21  17:00:00,6827320.029534055,6827320.029534054,0.0 
 10/21  18:00:00,10032281.415921549,10032281.415921549,0.0 
 10/21  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/21  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/22  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  07:00:00,9211481.415921549,9211481.415921549,0.0 
 10/22  08:00:00,7022681.415921549,7022681.415921549,0.0 
 10/22  09:00:00,6893473.434369972,6893473.434369972,0.0 
 10/22  10:00:00,6687101.65720695,6687101.65720695,0.0 
 10/22  11:00:00,6542036.26505127,6542036.26505127,0.0 
 10/22  12:00:00,6548460.374225955,6548460.374225954,0.0 
 10/22  13:00:00,6673022.34658973,6673022.34658973,0.0 
 10/22  14:00:00,6703546.499765941,6703546.499765941,0.0 
 10/22  15:00:00,6603479.269327477,6603479.269327476,0.0 
 10/22  16:00:00,6787624.210801704,6787624.210801704,0.0 
 10/22  17:00:00,7007934.413510797,7007934.413510797,0.0 
 10/22  18:00:00,10032281.415921549,10032281.415921549,0.0 
 10/22  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/22  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/23  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/23  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/23  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/23  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/23  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/23  06:00:00,20998368.07991456,20998368.07991456,0.0 
 10/23  07:00:00,22065916.22319619,22065916.223196187,0.0 
 10/23  08:00:00,30699917.735895169,30699917.735895166,0.0 
 10/23  09:00:00,30381313.34623737,30381313.34623736,0.0 
 10/23  10:00:00,30210251.738292867,30210251.738292859,0.0 
 10/23  11:00:00,30291516.26958352,30291516.26958352,0.0 
 10/23  12:00:00,28466921.520356686,28466921.520356686,0.0 
 10/23  13:00:00,30711671.614891218,30711671.614891214,0.0 
 10/23  14:00:00,31497307.941447118,31497307.941447118,0.0 
 10/23  15:00:00,32356863.83225979,32356863.832259787,0.0 
 10/23  16:00:00,32717701.18881721,32717701.188817197,0.0 
 10/23  17:00:00,21757521.116190789,21757521.116190785,0.0 
 10/23  18:00:00,18717870.044081835,18717870.04408183,0.0 
 10/23  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/23  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/23  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/23  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/23  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/23  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/24  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/24  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/24  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/24  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/24  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/24  06:00:00,20976739.033674156,20976739.033674156,0.0 
 10/24  07:00:00,22133186.872272087,22133186.87227208,0.0 
 10/24  08:00:00,30630679.079452956,30630679.079452956,0.0 
 10/24  09:00:00,30144589.28147845,30144589.281478444,0.0 
 10/24  10:00:00,30448331.290220709,30448331.290220709,0.0 
 10/24  11:00:00,31306084.504561563,31306084.504561563,0.0 
 10/24  12:00:00,28971121.582420514,28971121.582420518,0.0 
 10/24  13:00:00,32833427.782133655,32833427.78213365,0.0 
 10/24  14:00:00,33659846.66731707,33659846.66731707,0.0 
 10/24  15:00:00,34447980.49310668,34447980.49310668,0.0 
 10/24  16:00:00,34448175.67912487,34448175.67912487,0.0 
 10/24  17:00:00,22615041.43028632,22615041.43028632,0.0 
 10/24  18:00:00,18717870.044081835,18717870.04408183,0.0 
 10/24  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/24  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/24  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/24  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/24  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/24  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/25  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/25  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/25  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/25  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/25  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/25  06:00:00,21301154.55100826,21301154.55100826,0.0 
 10/25  07:00:00,21474344.373853167,21474344.373853167,0.0 
 10/25  08:00:00,30692968.19104983,30692968.19104983,0.0 
 10/25  09:00:00,31016756.67936445,31016756.67936445,0.0 
 10/25  10:00:00,31822885.55053138,31822885.55053138,0.0 
 10/25  11:00:00,32704008.697811579,32704008.69781158,0.0 
 10/25  12:00:00,29982305.082095125,29982305.082095125,0.0 
 10/25  13:00:00,33245940.556253707,33245940.5562537,0.0 
 10/25  14:00:00,33600153.54101908,33600153.54101908,0.0 
 10/25  15:00:00,33835131.94304384,33835131.94304385,0.0 
 10/25  16:00:00,34646741.560939598,34646741.5609396,0.0 
 10/25  17:00:00,22430067.342875065,22430067.34287506,0.0 
 10/25  18:00:00,18717870.044081835,18717870.04408183,0.0 
 10/25  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/25  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/25  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/25  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/25  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/25  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/26  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/26  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/26  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/26  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/26  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/26  06:00:00,21638317.54445049,21638317.54445049,0.0 
 10/26  07:00:00,21824463.491753624,21824463.491753624,0.0 
 10/26  08:00:00,32358699.00258794,32358699.00258794,0.0 
 10/26  09:00:00,32399524.35184573,32399524.351845735,0.0 
 10/26  10:00:00,31665865.963032828,31665865.96303283,0.0 
 10/26  11:00:00,31766590.289170013,31766590.289170017,0.0 
 10/26  12:00:00,29251791.970939876,29251791.97093987,0.0 
 10/26  13:00:00,32218954.08043334,32218954.08043334,0.0 
 10/26  14:00:00,32452047.268982844,32452047.268982844,0.0 
 10/26  15:00:00,32932913.7142162,32932913.714216208,0.0 
 10/26  16:00:00,33740958.73034213,33740958.73034213,0.0 
 10/26  17:00:00,22263925.602853296,22263925.602853296,0.0 
 10/26  18:00:00,18717870.044081835,18717870.04408183,0.0 
 10/26  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/26  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/26  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/26  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/26  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/26  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/27  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/27  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/27  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/27  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/27  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/27  06:00:00,21548103.818430015,21548103.818430008,0.0 
 10/27  07:00:00,21531748.076919319,21531748.076919315,0.0 
 10/27  08:00:00,31945698.51599163,31945698.515991637,0.0 
 10/27  09:00:00,31660749.51273711,31660749.512737115,0.0 
 10/27  10:00:00,30633196.64854679,30633196.648546794,0.0 
 10/27  11:00:00,31267715.090701049,31267715.090701045,0.0 
 10/27  12:00:00,29100457.09202934,29100457.09202934,0.0 
 10/27  13:00:00,31327522.308636205,31327522.308636205,0.0 
 10/27  14:00:00,31600004.78666719,31600004.78666719,0.0 
 10/27  15:00:00,32123336.722238888,32123336.722238888,0.0 
 10/27  16:00:00,32075368.296326538,32075368.296326538,0.0 
 10/27  17:00:00,21908853.129057714,21908853.129057714,0.0 
 10/27  18:00:00,18717870.044081835,18717870.04408183,0.0 
 10/27  19:00:00,13031418.059538959,13031418.059538955,0.0 
 10/27  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/27  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/27  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/27  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/27  24:00:00,12258423.644994013,12258423.644994013,0.0 
 10/28  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/28  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/28  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/28  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/28  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/28  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  07:00:00,9758681.415921547,9758681.415921547,0.0 
 10/28  08:00:00,6957942.996767525,6957942.996767525,0.0 
 10/28  09:00:00,6670743.81556634,6670743.81556634,0.0 
 10/28  10:00:00,6633225.487127167,6633225.487127167,0.0 
 10/28  11:00:00,6545714.504305997,6545714.504305997,0.0 
 10/28  12:00:00,6595557.637154569,6595557.637154569,0.0 
 10/28  13:00:00,6547636.082209218,6547636.082209217,0.0 
 10/28  14:00:00,6558072.589916959,6558072.5899169589,0.0 
 10/28  15:00:00,6599585.904154366,6599585.904154365,0.0 
 10/28  16:00:00,6688655.361695037,6688655.361695037,0.0 
 10/28  17:00:00,7242786.832579952,7242786.832579952,0.0 
 10/28  18:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/28  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  06:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  07:00:00,9758681.415921547,9758681.415921547,0.0 
 10/29  08:00:00,6919161.074936748,6919161.074936748,0.0 
 10/29  09:00:00,6664165.414626817,6664165.414626817,0.0 
 10/29  10:00:00,6645244.796543067,6645244.796543067,0.0 
 10/29  11:00:00,6560138.598988424,6560138.598988423,0.0 
 10/29  12:00:00,6547636.082209217,6547636.082209217,0.0 
 10/29  13:00:00,6613513.231465112,6613513.231465112,0.0 
 10/29  14:00:00,6627289.202232522,6627289.202232522,0.0 
 10/29  15:00:00,6650919.303371022,6650919.303371022,0.0 
 10/29  16:00:00,6697792.686351246,6697792.686351246,0.0 
 10/29  17:00:00,7474369.530087678,7474369.530087678,0.0 
 10/29  18:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  19:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  20:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  21:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  22:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  23:00:00,10305881.415921547,10305881.415921547,0.0 
 10/29  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/30  01:00:00,12258423.644994013,12258423.644994013,0.0 
 10/30  02:00:00,12258423.644994013,12258423.644994013,0.0 
 10/30  03:00:00,12258423.644994013,12258423.644994013,0.0 
 10/30  04:00:00,12258423.644994013,12258423.644994013,0.0 
 10/30  05:00:00,13070526.588477327,13070526.588477323,0.0 
 10/30  06:00:00,21079547.10927278,21079547.109272779,0.0 
