Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 05/29  18:00:00,6594192.896586294,6594192.896586293,0.0 
 05/29  19:00:00,6648209.940615955,6648209.940615954,0.0 
 05/29  20:00:00,8081368.567247147,8081368.567247147,0.0 
 05/29  21:00:00,10305881.415921549,10305881.415921549,0.0 
 05/29  22:00:00,10305881.415921549,10305881.415921549,0.0 
 05/29  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/29  24:00:00,9193157.415921549,9193157.415921549,0.0 
 05/30  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/30  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/30  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/30  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/30  05:00:00,11623542.588477321,11623542.588477321,0.0 
 05/30  06:00:00,17916187.24673965,17916187.24673965,0.0 
 05/30  07:00:00,18790801.908852057,18790801.908852057,0.0 
 05/30  08:00:00,30018174.830225167,30018174.830225167,0.0 
 05/30  09:00:00,30060684.746421726,30060684.746421718,0.0 
 05/30  10:00:00,30487466.860412398,30487466.860412398,0.0 
 05/30  11:00:00,31486708.737321747,31486708.737321743,0.0 
 05/30  12:00:00,29074491.884032325,29074491.884032325,0.0 
 05/30  13:00:00,32365520.582829525,32365520.582829525,0.0 
 05/30  14:00:00,32332530.0306799,32332530.030679898,0.0 
 05/30  15:00:00,32811321.33244928,32811321.33244928,0.0 
 05/30  16:00:00,33108128.504888327,33108128.50488832,0.0 
 05/30  17:00:00,21479436.70631025,21479436.706310255,0.0 
 05/30  18:00:00,14692207.358311598,14692207.358311598,0.0 
 05/30  19:00:00,9132165.358614635,9132165.358614635,0.0 
 05/30  20:00:00,9561178.082421406,9561178.082421404,0.0 
 05/30  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/30  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/30  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/30  24:00:00,12258423.644994012,12258423.644994012,0.0 
 05/31  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/31  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/31  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/31  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/31  05:00:00,11605111.800827556,11605111.800827556,0.0 
 05/31  06:00:00,17959764.926564877,17959764.926564877,0.0 
 05/31  07:00:00,18570819.616245647,18570819.616245647,0.0 
 05/31  08:00:00,30452415.33540658,30452415.335406577,0.0 
 05/31  09:00:00,31559015.587479123,31559015.587479123,0.0 
 05/31  10:00:00,32767875.231206027,32767875.231206024,0.0 
 05/31  11:00:00,33777307.59576927,33777307.595769267,0.0 
 05/31  12:00:00,31512450.284094834,31512450.28409483,0.0 
 05/31  13:00:00,35120862.318476218,35120862.318476218,0.0 
 05/31  14:00:00,35396603.89810325,35396603.898103248,0.0 
 05/31  15:00:00,36224625.62015108,36224625.62015107,0.0 
 05/31  16:00:00,36860895.90379177,36860895.90379176,0.0 
 05/31  17:00:00,25282255.770224174,25282255.770224178,0.0 
 05/31  18:00:00,14683512.732969219,14683512.732969217,0.0 
 05/31  19:00:00,9195606.40229731,9195606.402297307,0.0 
 05/31  20:00:00,9010691.350980754,9010691.350980752,0.0 
 05/31  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/31  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/31  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/31  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/01  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/01  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/01  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/01  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/01  05:00:00,11611667.017798072,11611667.017798072,0.0 
 06/01  06:00:00,18466565.95850083,18466565.958500834,0.0 
 06/01  07:00:00,18885377.300645017,18885377.300645017,0.0 
 06/01  08:00:00,31986018.560964489,31986018.56096448,0.0 
 06/01  09:00:00,32834612.119834808,32834612.119834797,0.0 
 06/01  10:00:00,33076047.56970392,33076047.569703916,0.0 
 06/01  11:00:00,33589294.273476529,33589294.273476529,0.0 
 06/01  12:00:00,30832821.52158788,30832821.521587876,0.0 
 06/01  13:00:00,34374333.2147262,34374333.214726198,0.0 
 06/01  14:00:00,34498247.46782608,34498247.467826079,0.0 
 06/01  15:00:00,34760555.0481516,34760555.04815159,0.0 
 06/01  16:00:00,34742358.21670772,34742358.216707717,0.0 
 06/01  17:00:00,23289874.359489606,23289874.35948961,0.0 
 06/01  18:00:00,14893952.122675697,14893952.122675695,0.0 
 06/01  19:00:00,9242168.848310305,9242168.848310303,0.0 
 06/01  20:00:00,8985373.04678065,8985373.04678065,0.0 
 06/01  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/01  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/01  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/01  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/02  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/02  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/02  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/02  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/02  05:00:00,11581360.659469055,11581360.659469054,0.0 
 06/02  06:00:00,18377022.926063848,18377022.92606385,0.0 
 06/02  07:00:00,18915745.481089757,18915745.481089754,0.0 
 06/02  08:00:00,31687812.290456095,31687812.29045609,0.0 
 06/02  09:00:00,32879278.691607924,32879278.691607924,0.0 
 06/02  10:00:00,33569797.435886647,33569797.435886647,0.0 
 06/02  11:00:00,34329509.687676127,34329509.68767612,0.0 
 06/02  12:00:00,32013047.110951034,32013047.11095103,0.0 
 06/02  13:00:00,35314895.80937938,35314895.80937936,0.0 
 06/02  14:00:00,35341060.9286446,35341060.92864458,0.0 
 06/02  15:00:00,35473837.00831931,35473837.0083193,0.0 
 06/02  16:00:00,35358219.832145009,35358219.832145,0.0 
 06/02  17:00:00,23740015.506284346,23740015.50628435,0.0 
 06/02  18:00:00,14679477.985908453,14679477.985908453,0.0 
 06/02  19:00:00,9642049.522072744,9642049.52207274,0.0 
 06/02  20:00:00,9033894.910823154,9033894.910823152,0.0 
 06/02  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/02  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/02  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/02  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/03  01:00:00,9193157.415921549,9193157.415921549,0.0 
 06/03  02:00:00,9193157.415921549,9193157.415921549,0.0 
 06/03  03:00:00,9193157.415921549,9193157.415921549,0.0 
 06/03  04:00:00,9193157.415921549,9193157.415921549,0.0 
 06/03  05:00:00,7731103.50578247,7731103.50578247,0.0 
 06/03  06:00:00,6788470.674663409,6788470.674663409,0.0 
 06/03  07:00:00,6612577.7894817,6612577.7894816999,0.0 
 06/03  08:00:00,6546597.653272949,6546597.653272949,0.0 
 06/03  09:00:00,6602841.006009053,6602841.006009053,0.0 
 06/03  10:00:00,6569882.639091207,6569882.639091207,0.0 
 06/03  11:00:00,6564679.170571594,6564679.170571594,0.0 
 06/03  12:00:00,6526517.335134136,6526517.335134135,0.0 
 06/03  13:00:00,6489987.451073134,6489987.451073134,0.0 
 06/03  14:00:00,6561283.4902751189,6561283.4902751189,0.0 
 06/03  15:00:00,6520110.0476780929,6520110.0476780929,0.0 
 06/03  16:00:00,6515816.6344548719,6515816.6344548719,0.0 
 06/03  17:00:00,6609255.407901824,6609255.4079018239,0.0 
 06/03  18:00:00,6770662.915424789,6770662.915424788,0.0 
 06/03  19:00:00,6962758.728485402,6962758.728485402,0.0 
 06/03  20:00:00,7569881.415921549,7569881.415921549,0.0 
 06/03  21:00:00,10305881.415921549,10305881.415921549,0.0 
 06/03  22:00:00,10305881.415921549,10305881.415921549,0.0 
 06/03  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/03  24:00:00,9193157.415921549,9193157.415921549,0.0 
 06/04  01:00:00,9193157.415921549,9193157.415921549,0.0 
 06/04  02:00:00,9193157.415921549,9193157.415921549,0.0 
 06/04  03:00:00,9193157.415921549,9193157.415921549,0.0 
 06/04  04:00:00,9193157.415921549,9193157.415921549,0.0 
 06/04  05:00:00,7746173.415921549,7746173.415921549,0.0 
 06/04  06:00:00,7017551.246118536,7017551.246118536,0.0 
 06/04  07:00:00,6858929.957285603,6858929.957285603,0.0 
 06/04  08:00:00,6658555.594678862,6658555.594678862,0.0 
 06/04  09:00:00,6473872.6195579259,6473872.619557926,0.0 
 06/04  10:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/04  11:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/04  12:00:00,6471399.601314306,6471399.601314306,0.0 
 06/04  13:00:00,6518515.041168028,6518515.041168027,0.0 
 06/04  14:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/04  15:00:00,6484889.018203596,6484889.018203596,0.0 
 06/04  16:00:00,6515946.2926016929,6515946.292601693,0.0 
 06/04  17:00:00,6649249.654059167,6649249.654059167,0.0 
 06/04  18:00:00,6706101.877385533,6706101.8773855329,0.0 
 06/04  19:00:00,6972028.315254888,6972028.315254887,0.0 
 06/04  20:00:00,7569235.600464897,7569235.600464897,0.0 
 06/04  21:00:00,10305881.415921549,10305881.415921549,0.0 
 06/04  22:00:00,10305881.415921549,10305881.415921549,0.0 
 06/04  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/04  24:00:00,9193157.415921549,9193157.415921549,0.0 
 06/05  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/05  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/05  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/05  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/05  05:00:00,11623542.588477321,11623542.588477321,0.0 
 06/05  06:00:00,19262202.721673497,19262202.721673497,0.0 
 06/05  07:00:00,19758344.70850077,19758344.708500774,0.0 
 06/05  08:00:00,32401749.550242414,32401749.55024241,0.0 
 06/05  09:00:00,32981468.010631838,32981468.010631838,0.0 
 06/05  10:00:00,33079044.9719797,33079044.971979694,0.0 
 06/05  11:00:00,33744709.235617388,33744709.23561738,0.0 
 06/05  12:00:00,31158922.98567475,31158922.985674744,0.0 
 06/05  13:00:00,34465471.127814117,34465471.1278141,0.0 
 06/05  14:00:00,34293971.83470234,34293971.83470234,0.0 
 06/05  15:00:00,34221593.180073868,34221593.180073868,0.0 
 06/05  16:00:00,34259558.43910749,34259558.43910748,0.0 
 06/05  17:00:00,22366344.386017838,22366344.38601784,0.0 
 06/05  18:00:00,15168191.492849192,15168191.492849192,0.0 
 06/05  19:00:00,9738920.63484936,9738920.634849357,0.0 
 06/05  20:00:00,9033894.910823154,9033894.910823152,0.0 
 06/05  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/05  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/05  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/05  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/06  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/06  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/06  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/06  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/06  05:00:00,11261796.588477321,11261796.588477321,0.0 
 06/06  06:00:00,18782382.665231814,18782382.665231818,0.0 
 06/06  07:00:00,19370005.789442257,19370005.78944226,0.0 
 06/06  08:00:00,31271586.657660676,31271586.65766067,0.0 
 06/06  09:00:00,31985708.782358573,31985708.78235856,0.0 
 06/06  10:00:00,32666898.828145569,32666898.82814556,0.0 
 06/06  11:00:00,33507884.462276147,33507884.462276147,0.0 
 06/06  12:00:00,30482772.641771005,30482772.641771,0.0 
 06/06  13:00:00,33390692.70510834,33390692.70510834,0.0 
 06/06  14:00:00,33137433.429864937,33137433.42986492,0.0 
 06/06  15:00:00,33544291.189165757,33544291.189165754,0.0 
 06/06  16:00:00,33589410.17694785,33589410.17694785,0.0 
 06/06  17:00:00,21858676.38131868,21858676.381318686,0.0 
 06/06  18:00:00,14812084.254216453,14812084.25421645,0.0 
 06/06  19:00:00,9463200.548585108,9463200.548585108,0.0 
 06/06  20:00:00,9033003.167118432,9033003.16711843,0.0 
 06/06  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/06  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/06  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/06  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/07  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/07  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/07  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/07  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/07  05:00:00,11242540.5921885,11242540.592188497,0.0 
 06/07  06:00:00,18262014.75336519,18262014.753365194,0.0 
 06/07  07:00:00,18675277.55128436,18675277.551284359,0.0 
 06/07  08:00:00,30598856.722973739,30598856.722973736,0.0 
 06/07  09:00:00,31636985.847361115,31636985.84736111,0.0 
 06/07  10:00:00,32058916.47422719,32058916.47422719,0.0 
 06/07  11:00:00,32612123.84581475,32612123.845814744,0.0 
 06/07  12:00:00,30115731.977624768,30115731.97762476,0.0 
 06/07  13:00:00,33761963.68205048,33761963.68205048,0.0 
 06/07  14:00:00,33665881.17166637,33665881.17166636,0.0 
 06/07  15:00:00,34059156.87869013,34059156.87869012,0.0 
 06/07  16:00:00,34124917.33548356,34124917.33548355,0.0 
 06/07  17:00:00,22328653.25188868,22328653.25188868,0.0 
 06/07  18:00:00,14747051.43109055,14747051.43109055,0.0 
 06/07  19:00:00,9401186.674596334,9401186.674596334,0.0 
 06/07  20:00:00,9033894.910823154,9033894.910823152,0.0 
 06/07  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/07  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/07  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/07  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/08  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/08  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/08  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/08  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/08  05:00:00,11179711.583383222,11179711.58338322,0.0 
 06/08  06:00:00,18537100.304186819,18537100.304186819,0.0 
 06/08  07:00:00,19201371.942797994,19201371.942797997,0.0 
 06/08  08:00:00,32404368.331425709,32404368.331425705,0.0 
 06/08  09:00:00,33015002.377627318,33015002.377627318,0.0 
 06/08  10:00:00,33509249.645186195,33509249.645186195,0.0 
 06/08  11:00:00,33985028.156483639,33985028.15648363,0.0 
 06/08  12:00:00,31191589.63853205,31191589.638532048,0.0 
 06/08  13:00:00,34443943.057112518,34443943.057112518,0.0 
 06/08  14:00:00,34748246.18420068,34748246.184200678,0.0 
 06/08  15:00:00,35328408.858810748,35328408.858810748,0.0 
 06/08  16:00:00,35565713.50630443,35565713.50630442,0.0 
 06/08  17:00:00,23717768.164283348,23717768.164283348,0.0 
 06/08  18:00:00,14912612.85626486,14912612.85626486,0.0 
 06/08  19:00:00,9630322.538679421,9630322.538679421,0.0 
 06/08  20:00:00,9033894.910823154,9033894.910823152,0.0 
 06/08  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/08  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/08  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/08  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/09  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/09  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/09  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/09  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/09  05:00:00,11191587.154062473,11191587.15406247,0.0 
 06/09  06:00:00,18860948.893315935,18860948.893315939,0.0 
 06/09  07:00:00,19491035.161153366,19491035.161153366,0.0 
 06/09  08:00:00,32925296.240024426,32925296.240024426,0.0 
 06/09  09:00:00,33774349.16614368,33774349.16614367,0.0 
 06/09  10:00:00,34170697.7976547,34170697.7976547,0.0 
 06/09  11:00:00,34722933.62951296,34722933.62951296,0.0 
 06/09  12:00:00,32688885.003331867,32688885.00333186,0.0 
 06/09  13:00:00,36102483.886159967,36102483.886159967,0.0 
 06/09  14:00:00,36458350.56481841,36458350.564818408,0.0 
 06/09  15:00:00,37081208.69473951,37081208.694739509,0.0 
 06/09  16:00:00,37417632.797432187,37417632.79743218,0.0 
 06/09  17:00:00,26204808.104438329,26204808.104438336,0.0 
 06/09  18:00:00,14649023.313615304,14649023.3136153,0.0 
 06/09  19:00:00,9186308.977607716,9186308.977607713,0.0 
 06/09  20:00:00,9006793.119213609,9006793.119213608,0.0 
 06/09  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/09  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/09  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/09  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/10  01:00:00,9193157.415921549,9193157.415921549,0.0 
 06/10  02:00:00,9193157.415921549,9193157.415921549,0.0 
 06/10  03:00:00,9193157.415921549,9193157.415921549,0.0 
 06/10  04:00:00,9193157.415921549,9193157.415921549,0.0 
 06/10  05:00:00,7349680.981973758,7349680.981973758,0.0 
 06/10  06:00:00,6707831.749975336,6707831.749975336,0.0 
 06/10  07:00:00,6615400.9530381229,6615400.953038121,0.0 
 06/10  08:00:00,6563893.872118471,6563893.872118471,0.0 
 06/10  09:00:00,6568480.76459491,6568480.76459491,0.0 
 06/10  10:00:00,6561616.1052853609,6561616.105285359,0.0 
 06/10  11:00:00,6552168.184149199,6552168.184149199,0.0 
 06/10  12:00:00,6526517.335134136,6526517.335134135,0.0 
 06/10  13:00:00,6508575.3008319609,6508575.3008319609,0.0 
 06/10  14:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/10  15:00:00,6550409.072145915,6550409.072145915,0.0 
 06/10  16:00:00,6521260.004704297,6521260.004704296,0.0 
 06/10  17:00:00,6647194.56528267,6647194.56528267,0.0 
 06/10  18:00:00,6759313.901768878,6759313.901768878,0.0 
 06/10  19:00:00,6739662.0004569119,6739662.0004569119,0.0 
 06/10  20:00:00,7553077.016275933,7553077.016275933,0.0 
 06/10  21:00:00,10305881.415921549,10305881.415921549,0.0 
 06/10  22:00:00,10305881.415921549,10305881.415921549,0.0 
 06/10  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/10  24:00:00,9193157.415921549,9193157.415921549,0.0 
 06/11  01:00:00,9193157.415921549,9193157.415921549,0.0 
 06/11  02:00:00,9193157.415921549,9193157.415921549,0.0 
 06/11  03:00:00,9193157.415921549,9193157.415921549,0.0 
 06/11  04:00:00,9193157.415921549,9193157.415921549,0.0 
 06/11  05:00:00,7384427.415921549,7384427.415921549,0.0 
 06/11  06:00:00,6933910.539120548,6933910.539120548,0.0 
 06/11  07:00:00,6853596.830619169,6853596.830619169,0.0 
 06/11  08:00:00,6647840.380739324,6647840.380739324,0.0 
 06/11  09:00:00,6581755.208880497,6581755.208880497,0.0 
 06/11  10:00:00,6484889.018203596,6484889.018203596,0.0 
 06/11  11:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/11  12:00:00,6483276.7880203309,6483276.7880203309,0.0 
 06/11  13:00:00,6499927.1914091999,6499927.1914091999,0.0 
 06/11  14:00:00,6474628.6785975699,6474628.6785975699,0.0 
 06/11  15:00:00,6478227.315757465,6478227.315757465,0.0 
 06/11  16:00:00,6592211.106526396,6592211.106526395,0.0 
 06/11  17:00:00,6713490.092828464,6713490.092828464,0.0 
 06/11  18:00:00,6854888.461532475,6854888.461532475,0.0 
 06/11  19:00:00,7017551.246118537,7017551.246118536,0.0 
 06/11  20:00:00,7569881.415921549,7569881.415921549,0.0 
 06/11  21:00:00,10305881.415921549,10305881.415921549,0.0 
 06/11  22:00:00,10305881.415921549,10305881.415921549,0.0 
 06/11  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/11  24:00:00,9193157.415921549,9193157.415921549,0.0 
 06/12  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/12  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/12  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/12  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/12  05:00:00,11249921.017798072,11249921.017798072,0.0 
 06/12  06:00:00,21960891.90647167,21960891.90647167,0.0 
 06/12  07:00:00,21225566.313808673,21225566.313808673,0.0 
 06/12  08:00:00,35668246.00184983,35668246.00184982,0.0 
 06/12  09:00:00,36281683.351115297,36281683.35111529,0.0 
 06/12  10:00:00,36532721.21012951,36532721.2101295,0.0 
 06/12  11:00:00,37089174.00733844,37089174.00733844,0.0 
 06/12  12:00:00,33969482.59846095,33969482.59846094,0.0 
 06/12  13:00:00,36940167.48108546,36940167.48108545,0.0 
 06/12  14:00:00,36868957.95879243,36868957.95879243,0.0 
 06/12  15:00:00,37011946.59469201,37011946.59469201,0.0 
 06/12  16:00:00,37044218.27714447,37044218.27714447,0.0 
 06/12  17:00:00,24494265.242823706,24494265.242823706,0.0 
 06/12  18:00:00,15056068.191222638,15056068.191222638,0.0 
 06/12  19:00:00,9466343.96998852,9466343.969988518,0.0 
 06/12  20:00:00,9033894.910823154,9033894.910823152,0.0 
 06/12  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/12  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/12  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/12  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/13  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/13  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/13  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/13  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/13  05:00:00,11261796.588477321,11261796.588477321,0.0 
 06/13  06:00:00,19581673.325142255,19581673.325142258,0.0 
 06/13  07:00:00,19899713.340908003,19899713.340908003,0.0 
 06/13  08:00:00,32662110.488685006,32662110.488684995,0.0 
 06/13  09:00:00,32831964.207976007,32831964.20797599,0.0 
 06/13  10:00:00,32367091.241701485,32367091.24170148,0.0 
 06/13  11:00:00,32386146.000120939,32386146.000120939,0.0 
 06/13  12:00:00,29918178.906571654,29918178.906571654,0.0 
 06/13  13:00:00,33225685.543497094,33225685.54349708,0.0 
 06/13  14:00:00,33287448.495950797,33287448.495950786,0.0 
 06/13  15:00:00,33312280.060900794,33312280.06090079,0.0 
 06/13  16:00:00,33874973.71217905,33874973.71217905,0.0 
 06/13  17:00:00,22404926.24281742,22404926.242817418,0.0 
 06/13  18:00:00,14677504.978117489,14677504.978117485,0.0 
 06/13  19:00:00,9653319.954553305,9653319.9545533,0.0 
 06/13  20:00:00,8486694.910823154,8486694.910823152,0.0 
 06/13  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/13  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/13  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/13  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/14  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/14  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/14  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/14  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/14  05:00:00,11261796.588477321,11261796.588477321,0.0 
 06/14  06:00:00,18571562.390765575,18571562.390765575,0.0 
 06/14  07:00:00,19284957.42581534,19284957.42581534,0.0 
 06/14  08:00:00,30591955.42534589,30591955.425345884,0.0 
 06/14  09:00:00,31301541.485789025,31301541.48578902,0.0 
 06/14  10:00:00,32024064.975244039,32024064.975244035,0.0 
 06/14  11:00:00,32381458.99638302,32381458.99638301,0.0 
 06/14  12:00:00,29446873.82697386,29446873.826973857,0.0 
 06/14  13:00:00,32556062.53030808,32556062.53030808,0.0 
 06/14  14:00:00,32924322.975382843,32924322.975382843,0.0 
 06/14  15:00:00,33505354.711085015,33505354.71108501,0.0 
 06/14  16:00:00,33905797.44103352,33905797.44103352,0.0 
 06/14  17:00:00,21975176.112271485,21975176.112271489,0.0 
 06/14  18:00:00,14631377.306849085,14631377.306849085,0.0 
 06/14  19:00:00,9184335.96981675,9184335.969816748,0.0 
 06/14  20:00:00,8463491.350980754,8463491.350980752,0.0 
 06/14  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/14  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/14  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/14  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/15  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/15  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/15  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/15  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/15  05:00:00,11261796.588477321,11261796.588477321,0.0 
 06/15  06:00:00,18328192.158218828,18328192.158218828,0.0 
 06/15  07:00:00,18569042.690046148,18569042.69004615,0.0 
 06/15  08:00:00,30661883.96688088,30661883.966880878,0.0 
 06/15  09:00:00,31316109.199284354,31316109.199284346,0.0 
 06/15  10:00:00,32000327.955873934,32000327.95587392,0.0 
 06/15  11:00:00,32875775.087877864,32875775.087877864,0.0 
 06/15  12:00:00,30180975.843387776,30180975.843387776,0.0 
 06/15  13:00:00,33714409.76793519,33714409.76793519,0.0 
 06/15  14:00:00,34055625.72434577,34055625.72434577,0.0 
 06/15  15:00:00,34553285.17316685,34553285.17316685,0.0 
 06/15  16:00:00,34874966.13360325,34874966.133603248,0.0 
 06/15  17:00:00,23005621.902352945,23005621.90235294,0.0 
 06/15  18:00:00,14623250.295771938,14623250.295771935,0.0 
 06/15  19:00:00,9452209.204059639,9452209.204059639,0.0 
 06/15  20:00:00,8485803.167118432,8485803.16711843,0.0 
 06/15  21:00:00,11769894.910823154,11769894.910823152,0.0 
 06/15  22:00:00,10634524.076916654,10634524.076916654,0.0 
 06/15  23:00:00,10305881.415921549,10305881.415921549,0.0 
 06/15  24:00:00,12258423.644994012,12258423.644994012,0.0 
 06/16  01:00:00,12258423.644994012,12258423.644994012,0.0 
 06/16  02:00:00,12258423.644994012,12258423.644994012,0.0 
 06/16  03:00:00,12258423.644994012,12258423.644994012,0.0 
 06/16  04:00:00,12258423.644994012,12258423.644994012,0.0 
 06/16  05:00:00,11261796.588477321,11261796.588477321,0.0 
 06/16  06:00:00,18664634.312061248,18664634.312061248,0.0 
 06/16  07:00:00,19474267.179577665,19474267.179577665,0.0 
 06/16  08:00:00,31876715.798586735,31876715.798586728,0.0 
 06/16  09:00:00,32161593.561493409,32161593.5614934,0.0 
 06/16  10:00:00,32829730.515165308,32829730.515165304,0.0 
 06/16  11:00:00,33649611.324737127,33649611.324737127,0.0 
 06/16  12:00:00,31224240.325458684,31224240.325458684,0.0 
 06/16  13:00:00,34853188.00303537,34853188.00303537,0.0 
 06/16  14:00:00,34935487.95075804,34935487.95075804,0.0 
 06/16  15:00:00,35556153.12004872,35556153.12004871,0.0 
 06/16  16:00:00,35717708.359755758,35717708.359755758,0.0 
 06/16  17:00:00,23803320.09336004,23803320.093360045,0.0 
 06/16  18:00:00,14634520.728252497,14634520.728252497,0.0 
 06/16  19:00:00,9349272.819475675,9349272.819475675,0.0 
